Regiao;Ano;Consumo_Servicos;Consumo_Agricultura;Consumo_Industria;Consumo_Domestico;CDD;HDD;POP;IA;IB;IC;ID;IE;DA;DB;DC;DD;DE;VAB_Agricultura;VAB_Industria;VAB_Servicos;Salarios;D1;D2;D3;I1;I2;I3;I4;I5
Tamega e Sousa;2006;261110399;22335579;315514314;443537692;147,31;1267,17;437504;156,297719;149,1826736;123,9884144;108,3586425;99,26071557;239,5541042;169,0456543;157,3970542;149,2841405;138,9153397;66,87909411;1665,117749;2153,178372;10635,43529;25,21175519;22,61651322;16,13326828;13,17723907;12,02701898;10,65715624;8,836821226;7,470451655
Tamega e Sousa;2007;246187981;20872832;275731652;410196313;40,53;1344,93;437483;160,7463546;153,2803029;127,4884881;111,4251648;102,1491613;244,2120247;174,136297;163,2330023;155,4340784;145,7489509;58,33814392;1792,027736;2207,463737;11421,33221;24,84837737;21,07689006;15,1583473;13,76050316;12,5617995;10,88241872;9,076903958;8,020271657
Tamega e Sousa;2008;280849252;21550083;327555900;461891558;28,78;1423,41;436873;177,274146;126,5928424;104,0678185;94,0750996;55,37401696;244,8381759;175,9491446;164,9359609;156,9948571;147,6769272;60,57575163;1747,073975;2236,968952;11699,955;24,84156797;19,23625995;17,47179975;16,17119612;14,73563504;13,20526606;11,71338612;10,60407035
Tamega e Sousa;2009;286869116;21070426;323225942;489555606;56,01;1374,02;435763;178,3415639;128,6168792;106,1761936;93,85265159;61,94059747;243,1056337;175,6421544;164,8132694;158,702709;151,3696894;56,93584024;1672,310028;2252,938283;12049,03574;23,39648662;17,91875293;15,49015412;15,74411516;13,98713245;11,89384975;10,37126202;9,395755417
Tamega e Sousa;2010;302315999;20803284;337051791;508683868;118,88;1477,71;434265;189,3305614;136,0966031;105,5996769;91,21945365;57,8464828;262,439978;185,1819152;172,5486747;164,9900862;161,4256931;59,33768481;1723,864258;2336,117727;12133,04635;23,55860417;18,44195795;15,62723275;15,81426208;14,33678308;12,32524668;10,8803734;9,625676444
Tamega e Sousa;2011;299119318;18086229;336638960;480963150;63,74;1191,07;432347;202,717746;149,094942;117,4136047;107,5131868;64,80760041;270,3295729;194,0999803;180,7296688;172,4312714;167,7755143;52,7344086;1696,689247;2273,364516;12003,18294;25,58053922;20,04700835;17,25348503;17,27548992;15,87038971;13,75021642;12,11419297;10,7215031
Tamega e Sousa;2012;287613106;16217031;313810018;451156155;56,8;1471,58;429541;227,5904726;174,6168281;145,1870256;132,8987923;79,8735166;272,3633564;198,4887783;185,1629237;176,9602199;173,0079323;47,77231413;1572,930007;2135,838486;11798,84409;29,19746195;22,82616786;19,857372;18,7390151;17,09585525;14,86922791;13,20779644;11,89116445
Tamega e Sousa;2013;272103658;16082190;254862748;372149782;133,79;1519,1;425793;227,987285;176,0395431;141,3239826;127,357375;76,41442498;274,6129791;198,6003629;184,7504408;176,110851;170,8583823;49,89897119;1590,828758;2136,573447;12290,97614;30,9626628;24,69778522;22,06020645;18,30978295;16,80941338;14,48114074;12,78678786;11,29507327
Tamega e Sousa;2014;236569347;14263859;279858031;386941201;26,4;1304,09;421948;232,6844342;180,8264692;144,6010502;124,2085944;66,63873762;278,117356;196,132529;182,33768;174,0171313;171,080372;48,28652949;1627,978348;2167,171914;12495,70023;33,3494314;27,47219537;25,60831489;17,60573796;15,88900922;13,55703178;11,7526182;11,14194683
Tamega e Sousa;2015;247235174;15136174;291134404;385380842;61,3;1214,02;418616;241,07551;179,726365;141,79139;127,92377;68,383445;280,6534965;199,2392539;183,6827535;174,2334519;172,0016015;54,8293538;1715,945132;2229,233984;12446,46136;33,000916;27,3282555;25,5998275;16,78684194;14,57711405;12,31559873;10,6622922;10,17596256
Tamega e Sousa;2016;258101699;14857713;296643863;399385627;105,9;1436,1;416053;245,7;184,35;138,8;125,85;54,8;281,0166667;197,3887097;179,8983871;168,6741935;167,2951613;51,749;1745,917;2308,295;12888,59474;29,31;23,99;22,825;15,03025714;12,73093621;10,60341724;8,935477586;8,417623404
Tamega e Sousa;2017;255796707;15754144;299321551;383223941;97,14;1204,61;413896;243,3165631;185,6565059;139,0450824;125,8261813;63,43099536;287,5453741;197,051218;177,1177491;164,198028;160,0111802;60,72309362;1744,235967;2341,796389;13159,20054;26,46784058;21,53275131;20,0384236;14,42820342;12,53704431;10,30373878;8,662760185;8,209972269
Tamega e Sousa;2018;287876994;20422495;340342482;467357091;112,31;1446,92;412041;242,3477241;179,4408582;137,7797117;128,4511315;59,7810589;296,4969411;201,1863812;179,5255155;165,1793637;160,4721274;56,12191108;1797,05868;2431,98725;13826,03626;25,80964189;20,92390786;19,52300908;14,96152869;13,24205401;11,01373911;9,257567651;8,842508195
Tamega e Sousa;2019;278220816;19515430;341258806;460372212;51;1305,99;410681;208,7194231;170,8500874;137,1181471;122,2721993;60,74669776;305,7698693;207,9198724;184,8908989;169,9468027;163,4630012;64,07511057;1845,469102;2524,691169;14520,75917;25,51448921;20,77629546;19,50893828;15,36431605;13,4941732;11,02439843;8,926155523;7,796367048
Tamega e Sousa;2020;256193887;17211614;320219646;489375506;101,11;1175,55;410253;228,6017806;168,4818489;132,6532905;120,7753445;51,74695331;302,9060881;201,6231005;179,6856992;166,0239161;160,1268054;66,84460158;1810,578677;2480,254352;15057,53056;25,73254775;21,19945622;20,14840404;14,24580116;12,44508802;9,801575242;7,673338107;6,672392279
Tamega e Sousa;2021;260850299;13639805;342792506;506898224;35,96;1241,87;409512;233,474156;170,6471595;131,0858603;126,5192461;78,40155413;297,8029137;210,2101163;188,5688408;173,5893519;166,6505138;65,7255947;1916,096489;2602,481665;15942,5227;25,00341409;20,49232037;19,42709754;17,94011924;15,5870878;13,04972566;12,01491868;11,36323526
Tamega e Sousa;2022;282717193;12627770;344082136;500790802;108,32;1118,58;408403;206,0890887;164,0955949;139,0867308;145,7290138;141,0036313;287,5688872;230,4892178;216,128605;204,610293;201,143995;52,95727277;1925,889383;2640,290544;17659,63008;31,74489689;26,17398295;24,44747974;30,26574757;28,43064039;26,81196738;25,6527021;26,90536691
Terras de Tras-os-Montes;1995;53499636;5016693;29564159;74025440;103,89;1685,83;129312;208,6078879;216,3730516;178,0325558;152,7957737;135,7285909;342,5044188;235,6035176;206,4335532;197,1950732;158,1986333;171,2574504;270,0384217;612,5517048;4712,713936;15,82176659;14,67690798;11,51833376;12,10984472;9,441055261;7,209294394;6,31769052;-5,283300638
Terras de Tras-os-Montes;1996;58362543;5638883;30841678;79931468;106,77;2093,59;128689;190,2267667;197,3670615;162,0536471;138,6924652;123,0148614;319,1331241;222,0648368;197,5127246;189,9526193;154,9715386;176,4227142;268,3462485;624,4932871;4899,574035;15,62968621;14,49872649;11,37849818;11,46693587;9,116659359;7,017872939;6,150828212;-3,517135095
Terras de Tras-os-Montes;1997;61970491;5658777;33007649;83458825;86,9;1717,11;128146;181,6240445;188,4763612;154,5912783;132,0765232;117,0164864;312,0096746;216,1109327;192,4811616;184,3114029;151,0185906;133,1442798;265,0521306;654,1131227;5229,742856;18,06461113;16,75746092;13,15113701;11,85641087;9,650124077;7,511913121;6,613140978;-1,906371491
Terras de Tras-os-Montes;1998;67377844;5998425;33987112;88287696;163,83;1997,18;127672;171,6585205;178,0598456;145,9060635;124,5683134;110,1469375;314,2817588;210,6588681;187,8065995;181,0184239;149,4854642;134,8913698;280,6355607;685,2066602;5821,232639;17,62200432;16,34688102;12,82891681;11,34873593;9,134737978;7,206666694;6,299687593;-0,391213412
Terras de Tras-os-Montes;1999;76930750;7187202;37672107;95746415;105,1;2112,11;127259;160,6860922;157,5297583;129,1227527;110,184749;97,41594342;302,9404971;203,9656473;182,2664957;175,9299766;145,9784642;129,4914699;299,0597728;719,7876114;6383,855312;17,25362053;16,00515337;12,56073136;10,46049011;8,270610286;6,390456128;5,492507861;1,053286107
Terras de Tras-os-Montes;2000;82464886;7746800;37879658;101697479;80;2069,46;127009;156,1708754;153,0867109;125,4694196;107,1046219;94,6277746;292,7677972;196,0561601;176,8724926;169,291407;142,873023;111,726663;317,1488418;807,8632467;7039,841844;20,16591267;18,70671287;14,68089618;11,48692577;9,535904983;8,023352982;7,046317394;2,431095719
Terras de Tras-os-Montes;2001;86304513;8420827;39752123;109058307;107,53;2138,67;126811;153,7516048;150,6165987;123,4919805;105,3634668;93,09605149;284,9689008;193,367734;175,2605359;168,1908768;140,6382134;109,2167982;320,2136149;849,9710393;7402,203992;22,67465388;21,03392226;16,50727369;13,4089718;11,64488995;10,27877779;9,0789934;3,726775572
Terras de Tras-os-Montes;2002;88536508;9018683;43034209;117426436;65,18;1963,84;126337;150,9707138;137,1273785;113,8810229;99,51529751;91,1570573;280,1789673;191,8648385;171,5355763;163,7254761;136,0460989;96,32741246;301,4177316;871,55811;8194,430015;23,04175283;21,37445804;16,77452376;12,51129563;10,54879054;8,944782748;7,539937246;4,876709508
Terras de Tras-os-Montes;2003;96361263;9614436;44678533;122626424;191,77;2042,78;125606;149,8845863;133,8120171;111,1213312;97,12874159;88,9348828;275,0511733;190,2602173;170,043525;161,5282265;137,8782286;92,27671659;314,5861905;849,8695557;8440,748052;23,06256103;21,23470022;16,01794345;11,64443928;9,905021649;8,521700984;7,335050121;5,967842222
Terras de Tras-os-Montes;2004;103583437;10650915;46025219;130740602;77,78;2210,21;124741;148,1399061;131,7749041;109,425685;95,5032206;87,60568232;227,9837054;160,7841593;146,919667;140,8264489;128,7051023;105,9023245;323,374882;864,6619782;8589,751354;23,06162595;21,12387944;14,17893083;10,86402856;9,41143622;8,114837772;6,744000758;5,584049341
Terras de Tras-os-Montes;2005;112464724;11332878;45594891;142454542;151,05;2185,04;123769;148,0506582;135,1066643;112,6783615;98,72032203;90,72725669;227,3792325;161,829865;148,3521231;141,576765;130,04616;89,56408673;353,2732075;899,2377467;8836,975496;23,91119534;21,67313704;14,76191917;11,28159184;10,13896916;8,960862334;7,295063288;5,916911362
Terras de Tras-os-Montes;2006;117856580;11018301;46651071;142454542;147,4;1972,52;122759;156,297719;149,1826736;123,9884144;108,3586425;99,26071557;239,5541042;169,0456543;157,3970542;149,2841405;138,9153397;100,2439915;332,3437714;923,8979786;9060,523564;25,21175519;22,61651322;16,13326828;13,17723907;12,02701898;10,65715624;8,836821226;7,470451655
Terras de Tras-os-Montes;2007;120262667;11411778;48004773;148835699;39,52;2037,69;121803;160,7463546;153,2803029;127,4884881;111,4251648;102,1491613;244,2120247;174,136297;163,2330023;155,4340784;145,7489509;85,12882594;367,9541748;928,8933414;8993,644239;24,84837737;21,07689006;15,1583473;13,76050316;12,5617995;10,88241872;9,076903958;8,020271657
Terras de Tras-os-Montes;2008;121630026;11163806;57216790;144386307;62,24;2117,46;120746;177,274146;126,5928424;104,0678185;94,0750996;55,37401696;244,8381759;175,9491446;164,9359609;156,9948571;147,6769272;80,86152311;414,1468551;943,6152073;9325,350314;24,84156797;19,23625995;17,47179975;16,17119612;14,73563504;13,20526606;11,71338612;10,60407035
Terras de Tras-os-Montes;2009;124466930;10528642;51864686;149537049;107,59;1937,92;119639;178,3415639;128,6168792;106,1761936;93,85265159;61,94059747;243,1056337;175,6421544;164,8132694;158,702709;151,3696894;77,34018163;399,9392982;955,7579488;9664,501022;23,39648662;17,91875293;15,49015412;15,74411516;13,98713245;11,89384975;10,37126202;9,395755417
Terras de Tras-os-Montes;2010;126805844;10469244;50160098;158267444;166,42;2217,71;118455;189,3305614;136,0966031;105,5996769;91,21945365;57,8464828;262,439978;185,1819152;172,5486747;164,9900862;161,4256931;81,18802699;421,7258215;981,0730924;10295,02518;23,55860417;18,44195795;15,62723275;15,81426208;14,33678308;12,32524668;10,8803734;9,625676444
Terras de Tras-os-Montes;2011;124601293;13011257;49311536;150467092;68,71;1800,03;117243;202,717746;149,094942;117,4136047;107,5131868;64,80760041;270,3295729;194,0999803;180,7296688;172,4312714;167,7755143;72,54731183;423,5430108;951,8376344;9912,503399;25,58053922;20,04700835;17,25348503;17,27548992;15,87038971;13,75021642;12,11419297;10,7215031
Terras de Tras-os-Montes;2012;125643737;10985863;46849210;142219651;96,72;2134,86;116030;227,5904726;174,6168281;145,1870256;132,8987923;79,8735166;272,3633564;198,4887783;185,1629237;176,9602199;173,0079323;74,06706819;335,1156121;841,9608338;8977,149172;29,19746195;22,82616786;19,857372;18,7390151;17,09585525;14,86922791;13,20779644;11,89116445
Terras de Tras-os-Montes;2013;121451962;11097871;40632347;137680323;147,39;2163,15;114699;227,987285;176,0395431;141,3239826;127,357375;76,41442498;274,6129791;198,6003629;184,7504408;176,110851;170,8583823;85,6434387;333,8953671;833,6014956;9030,321353;30,9626628;24,69778522;22,06020645;18,30978295;16,80941338;14,48114074;12,78678786;11,29507327
Terras de Tras-os-Montes;2014;115253969;10118961;39147828;142481231;59,45;1813,83;113390;232,6844342;180,8264692;144,6010502;124,2085944;66,63873762;278,117356;196,132529;182,33768;174,0171313;171,080372;85,94092355;362,6830831;852,3876169;9088,273789;33,3494314;27,47219537;25,60831489;17,60573796;15,88900922;13,55703178;11,7526182;11,14194683
Terras de Tras-os-Montes;2015;118913796;10651836;41240072;142583282;131,24;1925,83;112174;241,07551;179,726365;141,79139;127,92377;68,383445;280,6534965;199,2392539;183,6827535;174,2334519;172,0016015;88,7256357;387,067382;851,3743927;9437,757611;33,000916;27,3282555;25,5998275;16,78684194;14,57711405;12,31559873;10,6622922;10,17596256
Terras de Tras-os-Montes;2016;123178833;9552250;40606931;146995924;202,72;2033,72;111142;245,7;184,35;138,8;125,85;54,8;281,0166667;197,3887097;179,8983871;168,6741935;167,2951613;92,557;387,16;862,963;9912,690919;29,31;23,99;22,825;15,03025714;12,73093621;10,60341724;8,935477586;8,417623404
Terras de Tras-os-Montes;2017;122045543;10036106;45688964;139744827;189,55;1740,48;110298;243,3165631;185,6565059;139,0450824;125,8261813;63,43099536;287,5453741;197,051218;177,1177491;164,198028;160,0111802;88,56565059;294,6246424;881,626714;10946,89957;26,46784058;21,53275131;20,0384236;14,42820342;12,53704431;10,30373878;8,662760185;8,209972269
Terras de Tras-os-Montes;2018;121851139;10150750;43797823;143533012;137,04;2022,4;109552;242,3477241;179,4408582;137,7797117;128,4511315;59,7810589;296,4969411;201,1863812;179,5255155;165,1793637;160,4721274;95,89487473;395,6841866;916,4309344;10907,16361;25,80964189;20,92390786;19,52300908;14,96152869;13,24205401;11,01373911;9,257567651;8,842508195
Terras de Tras-os-Montes;2019;119590210;9508513;48584182;141748537;111,79;1876,92;108950;208,7194231;170,8500874;137,1181471;122,2721993;60,74669776;305,7698693;207,9198724;184,8908989;169,9468027;163,4630012;107,5167875;363,8435144;962,5304525;11540,48764;25,51448921;20,77629546;19,50893828;15,36431605;13,4941732;11,02439843;8,926155523;7,796367048
Terras de Tras-os-Montes;2020;111939547;5972041;45877534;147123888;191,42;1758,27;108272;228,6017806;168,4818489;132,6532905;120,7753445;51,74695331;302,9060881;201,6231005;179,6856992;166,0239161;160,1268054;102,64882;365,219579;942,5296199;11872,0048;25,73254775;21,19945622;20,14840404;14,24580116;12,44508802;9,801575242;7,673338107;6,672392279
Terras de Tras-os-Montes;2021;108187931;5196146;49962966;150720888;95,93;1833,54;107431;233,474156;170,6471595;131,0858603;126,5192461;78,40155413;297,8029137;210,2101163;188,5688408;173,5893519;166,6505138;101,3403779;364,9061175;975,4681947;12542,47575;25,00341409;20,49232037;19,42709754;17,94011924;15,5870878;13,04972566;12,01491868;11,36323526
Terras de Tras-os-Montes;2022;115016082;5015845;49717272;152606609;330,5;1682,93;106971;206,0890887;164,0955949;139,0867308;145,7290138;141,0036313;287,5688872;230,4892178;216,128605;204,610293;201,143995;83,8692987;338,2607126;973,4296912;14446,23413;31,74489689;26,17398295;24,44747974;30,26574757;28,43064039;26,81196738;25,6527021;26,90536691
Viseu Dao Lafoes;1995;92938058;7524296;153706910;150518050;64,64;1192,69;271377;208,6078879;216,3730516;178,0325558;152,7957737;135,7285909;342,5044188;235,6035176;206,4335532;197,1950732;158,1986333;240,7637544;571,2782418;1403,106846;6820,664769;15,82176659;14,67690798;11,51833376;12,10984472;9,441055261;7,209294394;6,31769052;-5,283300638
Viseu Dao Lafoes;1996;104992116;8727362;182261016;162548025;21,86;1702,8;271486;190,2267667;197,3670615;162,0536471;138,6924652;123,0148614;319,1331241;222,0648368;197,5127246;189,9526193;154,9715386;273,775977;651,2026464;1412,472937;7267,513906;15,62968621;14,49872649;11,37849818;11,46693587;9,116659359;7,017872939;6,150828212;-3,517135095
Viseu Dao Lafoes;1997;129187140;10077404;205469203;170897222;29,69;1304,49;271800;181,6240445;188,4763612;154,5912783;132,0765232;117,0164864;312,0096746;216,1109327;192,4811616;184,3114029;151,0185906;183,8484119;731,4855681;1504,863641;7527,5311;18,06461113;16,75746092;13,15113701;11,85641087;9,650124077;7,511913121;6,613140978;-1,906371491
Viseu Dao Lafoes;1998;144332809;11318207;222305786;180792159;211,64;1410,92;272393;171,6585205;178,0598456;145,9060635;124,5683134;110,1469375;314,2817588;210,6588681;187,8065995;181,0184239;149,4854642;197,016597;779,709348;1595,142504;8336,526869;17,62200432;16,34688102;12,82891681;11,34873593;9,134737978;7,206666694;6,299687593;-0,391213412
Viseu Dao Lafoes;1999;158899448;12677511;227831871;197468419;107,36;1547,16;273318;160,6860922;157,5297583;129,1227527;110,184749;97,41594342;302,9404971;203,9656473;182,2664957;175,9299766;145,9784642;166,7548616;848,9835337;1724,582136;9156,735243;17,25362053;16,00515337;12,56073136;10,46049011;8,270610286;6,390456128;5,492507861;1,053286107
Viseu Dao Lafoes;2000;171641380;15404029;265219785;211185778;74,75;1647,25;274587;156,1708754;153,0867109;125,4694196;107,1046219;94,6277746;292,7677972;196,0561601;176,8724926;169,291407;142,873023;208,9913982;901,6751196;1870,606054;9735,716111;20,16591267;18,70671287;14,68089618;11,48692577;9,535904983;8,023352982;7,046317394;2,431095719
Viseu Dao Lafoes;2001;182028409;17572043;337285026;227709654;145,48;1586,61;275548;153,7516048;150,6165987;123,4919805;105,3634668;93,09605149;284,9689008;193,367734;175,2605359;168,1908768;140,6382134;202,9562075;945,939029;1913,159297;10271,14866;22,67465388;21,03392226;16,50727369;13,4089718;11,64488995;10,27877779;9,0789934;3,726775572
